Domain,Area,Element,Item,Year,Unit,Value
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","26.2218"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","22.4586"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","22.209"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","21.8613"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","21.002"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","21.8095"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","18.2927"
"SDG Indicators","Gambia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","17.5779"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","24.3371"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","22.3395"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","22.4095"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","19.0351"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","17.1481"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","13.0026"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","10.6768"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","9.44096"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","9.40614"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","8.4509"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","9.13176"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","8.17547"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","8.61656"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","8.52622"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","7.81373"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","7.29665"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","6.24011"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","6.76209"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","6.22411"
"SDG Indicators","Georgia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","7.36976"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","1.08343"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","0.900497"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","0.83226"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","0.951063"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.726956"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.737585"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.77886"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.838331"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.695334"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.803697"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.910022"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.847919"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.942643"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.904548"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.684691"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.698431"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.82617"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.664668"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.721822"
"SDG Indicators","Germany","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.735311"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","27.0473"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","26.9756"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","28.0477"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","29.1277"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","28.7443"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","27.338"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","25.775"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","27.7714"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","29.2682"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","26.4781"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","22.3468"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","20.9"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","20.4525"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","19.9997"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","20.2472"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","20.9769"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","19.6962"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","18.2715"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","17.3063"
"SDG Indicators","Ghana","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","18.2377"
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%",""
"SDG Indicators","Gibraltar","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","5.2027"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","4.98711"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","4.99979"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","4.27541"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","4.28422"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","3.20124"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","3.03735"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.80725"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","2.80495"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","2.98833"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","3.11375"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","3.44092"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","3.38765"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","3.58184"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","3.87038"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","3.52053"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","3.85098"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","3.65886"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","3.77918"
"SDG Indicators","Greece","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","4.11786"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","17.1402"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","17.092"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","17.8778"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","16.4498"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","16.9457"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","16.2452"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","14.3313"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","14.7292"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","11.5861"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","13.3982"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","14.5808"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","16.1929"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","15.027"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","17.3356"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","17.0378"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","18.4117"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","19.2316"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","17.8943"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","18.5125"
"SDG Indicators","Greenland","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","5.36661"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","6.29048"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","5.86951"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","5.01402"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","2.96533"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","3.89151"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","3.55745"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","3.76765"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","4.62608"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","4.51356"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","4.44738"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","4.83197"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","4.83521"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","6.10053"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","7.42821"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","6.20649"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","5.37182"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","5.26397"
"SDG Indicators","Grenada","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","4.89345"
